Transaction_ID,Account_ID,Transaction_Date,Transaction_Type,Channel,Amount
2456,480,10/9/2024,deposit,Branch,9749
2457,890,5/26/2024,deposit,ATM,29332
2458,925,6/2/2024,transfer,Branch,27812
2459,123,7/16/2024,deposit,Branch,8356
2460,778,5/10/2024,withdrawal,Branch,21359
2461,348,8/18/2024,transfer,ATM,8476
2462,29,10/29/2024,withdrawal,Branch,2604
2463,975,5/27/2024,withdrawal,ATM,15273
2464,35,3/18/2024,payment,Branch,969
2465,623,1/16/2024,payment,Branch,6199
2466,589,2/29/2024,withdrawal,Online,3566
2467,1171,8/19/2024,payment,ATM,108857
2468,1091,7/12/2024,payment,Online,21653
2469,904,2/9/2024,deposit,ATM,16270
2470,520,7/20/2024,withdrawal,Online,5635
2471,122,1/17/2024,withdrawal,ATM,3349
2472,340,12/14/2024,withdrawal,Online,2689
2473,175,1/21/2024,deposit,ATM,9416
2474,597,8/4/2024,withdrawal,Online,7671
2475,451,7/2/2024,deposit,ATM,8499
2476,557,8/19/2024,deposit,Online,8271
2477,1160,11/21/2024,transfer,Online,49248
2478,1040,7/25/2024,deposit,Online,28681
2479,1219,1/14/2024,withdrawal,ATM,87008
2480,9,6/28/2024,deposit,Online,4519
2481,334,7/21/2024,transfer,Online,5481
2482,1017,3/12/2024,payment,ATM,12065
2483,327,10/8/2024,payment,ATM,2302
2484,15,3/6/2024,payment,ATM,8521
2485,839,10/17/2024,transfer,Branch,4178
2486,226,11/9/2024,transfer,Online,6748
2487,113,11/23/2024,withdrawal,Online,3087
2488,1,7/11/2024,transfer,ATM,7687
2489,266,11/7/2024,deposit,ATM,5392
2490,1232,10/7/2024,transfer,ATM,66710
2491,952,6/20/2024,transfer,ATM,7862
2492,306,5/18/2024,transfer,Branch,3912
2493,12,10/8/2024,payment,Online,4691
2494,937,4/2/2024,withdrawal,Branch,6609
2495,420,6/2/2024,payment,ATM,513
2496,889,2/3/2024,transfer,Online,9648
2497,171,7/12/2024,deposit,Online,5021
2498,134,5/29/2024,withdrawal,ATM,8400
2499,965,2/17/2024,deposit,Online,13717
2500,1049,10/28/2024,payment,Branch,24828
2501,1214,8/26/2024,transfer,ATM,145543
2502,1165,3/9/2024,deposit,Online,26653
2503,658,10/25/2024,transfer,Online,728
2504,1116,8/13/2024,payment,Branch,9990
2505,179,8/5/2024,deposit,Branch,7634
2506,1080,1/27/2024,transfer,Branch,8367
2507,1179,1/31/2024,deposit,Branch,23526
2508,111,9/2/2024,withdrawal,ATM,9280
2509,137,4/15/2024,deposit,Online,5612
2510,232,2/3/2024,transfer,ATM,2008
2511,992,9/3/2024,payment,ATM,16192
2512,468,1/8/2024,payment,Branch,2202
2513,732,10/7/2024,payment,ATM,1771
2514,481,11/10/2024,payment,Branch,1242
2515,1092,6/12/2024,payment,Online,19186
2516,814,6/18/2024,payment,ATM,6222
2517,994,11/24/2024,deposit,ATM,15321
2518,323,10/23/2024,withdrawal,ATM,7509
2519,922,2/6/2024,transfer,Online,28497
2520,904,12/27/2024,withdrawal,ATM,7872
2521,606,1/18/2024,deposit,ATM,7123
2522,429,1/28/2024,withdrawal,Branch,3698
2523,148,6/20/2024,transfer,Branch,7573
2524,1142,12/11/2024,transfer,ATM,14945
2525,850,5/27/2024,deposit,ATM,7511
2526,367,3/19/2024,deposit,Online,5239
2527,850,9/2/2024,deposit,ATM,15397
2528,1090,2/8/2024,transfer,Online,12323
2529,813,10/28/2024,withdrawal,ATM,26200
2530,175,7/24/2024,payment,ATM,2063
2531,588,9/22/2024,withdrawal,ATM,3871
2532,495,3/10/2024,transfer,ATM,2723
2533,973,6/12/2024,withdrawal,Branch,3032
2534,1138,4/4/2024,withdrawal,ATM,44207
2535,1135,7/12/2024,withdrawal,Branch,107632
2536,1171,2/18/2024,deposit,ATM,17217
2537,35,4/16/2024,transfer,Branch,2365
2538,999,4/17/2024,withdrawal,Branch,12051
2539,538,4/8/2024,withdrawal,Branch,2155
2540,750,7/5/2024,withdrawal,Branch,3355
2541,1038,2/29/2024,withdrawal,ATM,14413
2542,374,11/2/2024,transfer,Online,4485
2543,557,12/13/2024,transfer,Online,7245
2544,233,4/20/2024,transfer,ATM,2568
2545,705,7/23/2024,transfer,Online,8701
2546,563,8/7/2024,deposit,ATM,7753
2547,939,10/25/2024,payment,Online,10641
2548,887,5/17/2024,withdrawal,Branch,8334
2549,726,10/25/2024,transfer,ATM,1393
2550,76,8/20/2024,payment,Branch,7664
2551,439,5/21/2024,transfer,ATM,4473
2552,699,4/28/2024,transfer,Online,8231
2553,915,2/17/2024,transfer,Branch,29356
2554,891,7/15/2024,payment,Online,7818
2555,692,10/15/2024,deposit,Online,5947
2556,253,7/18/2024,withdrawal,Online,8494
2557,1150,11/23/2024,deposit,Branch,74562
2558,1201,8/1/2024,transfer,ATM,119197
2559,1061,8/30/2024,transfer,ATM,10735
2560,410,7/26/2024,transfer,ATM,4583
2561,127,8/14/2024,transfer,Online,5227
2562,1192,6/11/2024,withdrawal,Online,123849
2563,592,10/14/2024,payment,ATM,3914
2564,294,10/9/2024,transfer,Branch,9946
2565,1020,3/19/2024,transfer,ATM,10186
2566,310,9/9/2024,withdrawal,Online,6861
2567,662,6/22/2024,payment,ATM,2191
2568,528,11/24/2024,payment,Branch,3066
2569,540,4/10/2024,withdrawal,Online,7354
2570,419,4/18/2024,transfer,Online,4947
2571,444,6/17/2024,payment,ATM,9487
2572,685,1/14/2024,payment,ATM,9965
2573,840,10/2/2024,withdrawal,Online,14887
2574,236,8/28/2024,withdrawal,Branch,9765
2575,214,12/2/2024,deposit,Online,9451
2576,85,6/30/2024,withdrawal,Branch,2075
2577,794,2/12/2024,deposit,Online,18387
2578,85,12/1/2024,withdrawal,Branch,8942
2579,65,2/15/2024,deposit,ATM,8067
2580,663,9/11/2024,withdrawal,Online,878
2581,627,7/13/2024,deposit,Online,2643
2582,64,1/3/2024,deposit,Online,3220
2583,939,11/10/2024,payment,Online,19573
2584,919,12/30/2024,deposit,Branch,20149
2585,1182,7/16/2024,transfer,Branch,46683
2586,491,3/1/2024,withdrawal,ATM,3907
2587,313,7/22/2024,withdrawal,Branch,5177
2588,615,8/14/2024,payment,ATM,5379
2589,919,11/24/2024,transfer,ATM,12594
2590,813,10/23/2024,withdrawal,Online,26532
2591,940,12/25/2024,transfer,Online,29605
2592,1112,7/26/2024,withdrawal,ATM,26597
2593,680,8/23/2024,withdrawal,Branch,2283
2594,435,1/6/2024,withdrawal,Online,5424
2595,682,5/14/2024,deposit,Branch,9882
2596,1159,4/2/2024,payment,Branch,38793
2597,1074,5/29/2024,payment,ATM,14558
2598,340,8/19/2024,deposit,Online,7217
2599,347,4/24/2024,withdrawal,Online,9522
2600,646,11/3/2024,deposit,ATM,4115
2601,649,7/18/2024,deposit,ATM,2218
2602,245,10/19/2024,deposit,ATM,6232
2603,109,5/6/2024,transfer,Branch,7075
2604,533,2/11/2024,withdrawal,ATM,1055
2605,1114,5/19/2024,transfer,ATM,9589
2606,296,12/6/2024,payment,Online,8302
2607,112,12/17/2024,transfer,Branch,3860
2608,1201,5/24/2024,deposit,Branch,36316
2609,343,12/19/2024,transfer,ATM,9437
2610,101,2/6/2024,payment,Online,1517
2611,629,1/20/2024,deposit,Online,4047
2612,28,2/16/2024,deposit,Online,9419
2613,937,5/24/2024,deposit,ATM,2341
2614,58,6/8/2024,withdrawal,ATM,1279
2615,297,9/28/2024,payment,Online,2966
2616,134,7/25/2024,deposit,Branch,2450
2617,249,11/13/2024,deposit,ATM,1685
2618,1021,3/14/2024,deposit,ATM,11567
2619,550,9/13/2024,transfer,Online,4724
2620,902,5/13/2024,withdrawal,ATM,20137
2621,1099,6/12/2024,withdrawal,ATM,8865
2622,834,2/1/2024,payment,Branch,15941
2623,1192,2/19/2024,payment,Branch,185977
2624,771,4/15/2024,payment,ATM,5266
2625,146,6/14/2024,payment,ATM,1808
2626,893,2/14/2024,payment,ATM,24999
2627,344,3/10/2024,deposit,Branch,3830
2628,1059,6/7/2024,deposit,ATM,24342
2629,702,8/25/2024,deposit,ATM,5471
2630,1,10/11/2024,deposit,Online,9032
2631,153,3/2/2024,withdrawal,Branch,2007
2632,429,11/19/2024,transfer,Online,8026
2633,508,9/5/2024,deposit,Branch,2739
2634,1150,8/11/2024,payment,Branch,65869
2635,491,9/8/2024,payment,Online,6537
2636,345,4/6/2024,deposit,ATM,7523
2637,221,2/10/2024,deposit,Branch,9578
2638,723,6/3/2024,deposit,Branch,8680
2639,1049,3/3/2024,transfer,ATM,14417
2640,528,11/24/2024,withdrawal,ATM,4587
2641,1206,5/25/2024,deposit,ATM,101318
2642,841,5/1/2024,deposit,Online,25264
2643,1066,6/18/2024,deposit,Online,9136
2644,481,12/4/2024,withdrawal,Online,7599
2645,930,7/27/2024,transfer,Online,4176
2646,872,3/26/2024,transfer,ATM,13047
2647,345,6/8/2024,deposit,ATM,8640
2648,45,11/20/2024,transfer,Online,2776
2649,21,2/3/2024,payment,Branch,8471
2650,1094,11/1/2024,transfer,Branch,19786
2651,873,7/2/2024,payment,Online,19226
2652,48,9/16/2024,withdrawal,ATM,5125
2653,551,7/8/2024,deposit,Branch,1001
2654,287,8/9/2024,payment,Online,6082
2655,1002,7/24/2024,withdrawal,Online,23738
2656,1034,9/15/2024,transfer,ATM,13929
2657,542,8/17/2024,deposit,Online,3518
2658,756,7/18/2024,payment,ATM,3056
2659,274,7/26/2024,transfer,ATM,6424
2660,956,7/14/2024,deposit,Online,10486
2661,600,12/5/2024,deposit,ATM,869
2662,381,11/30/2024,transfer,ATM,5317
2663,479,1/3/2024,payment,Branch,4145
2664,15,4/2/2024,transfer,ATM,7397
2665,516,8/15/2024,deposit,ATM,8887
2666,191,11/22/2024,payment,Online,556
2667,1192,11/2/2024,deposit,Branch,151949
2668,621,2/21/2024,payment,ATM,4955
2669,1161,3/13/2024,deposit,Online,150587
2670,154,3/27/2024,withdrawal,Branch,7178
2671,1233,2/26/2024,deposit,Online,198773
2672,272,3/12/2024,withdrawal,ATM,3143
2673,143,3/16/2024,withdrawal,ATM,9547
2674,1093,3/20/2024,transfer,ATM,20221
2675,247,5/22/2024,payment,Online,9282
2676,788,9/26/2024,withdrawal,Online,7096
2677,79,1/17/2024,deposit,Online,5368
2678,623,1/20/2024,transfer,Online,2011
2679,525,4/26/2024,transfer,ATM,2397
2680,772,2/29/2024,withdrawal,Online,25086
2681,938,1/16/2024,transfer,ATM,23856
2682,1213,8/14/2024,withdrawal,ATM,93541
2683,1119,11/25/2024,withdrawal,ATM,27104
2684,617,5/28/2024,deposit,Branch,7654
2685,1032,12/6/2024,transfer,Online,24944
2686,67,1/21/2024,payment,Branch,9618
2687,191,1/15/2024,withdrawal,Branch,4436
2688,768,2/7/2024,deposit,Online,2563
2689,521,11/14/2024,transfer,Branch,2176
2690,990,5/4/2024,transfer,ATM,12794
2691,1141,6/19/2024,withdrawal,Branch,170763
2692,267,12/1/2024,transfer,Online,2066
2693,485,10/11/2024,payment,Online,8192
2694,1188,11/17/2024,withdrawal,Branch,85454
2695,376,3/30/2024,deposit,Branch,1096
2696,653,12/11/2024,withdrawal,ATM,8854
2697,549,4/23/2024,transfer,Online,6816
2698,1098,11/24/2024,deposit,Branch,20325
2699,73,8/25/2024,deposit,Branch,4224
2700,308,2/19/2024,withdrawal,Branch,2890
2701,199,5/8/2024,withdrawal,Branch,7784
2702,1154,11/1/2024,deposit,Online,115512
2703,572,10/9/2024,transfer,Online,5938
2704,791,7/9/2024,transfer,Branch,18154
2705,1175,10/5/2024,transfer,ATM,15467
2706,1230,1/1/2024,payment,Branch,160972
2707,179,10/17/2024,deposit,Branch,7543
2708,197,7/2/2024,withdrawal,Branch,5383
2709,735,8/7/2024,deposit,Online,9400
2710,89,1/25/2024,payment,Online,1592
2711,799,8/23/2024,withdrawal,ATM,15774
2712,788,5/19/2024,transfer,Online,16822
2713,748,2/12/2024,payment,Online,1208
2714,1207,8/15/2024,payment,ATM,47722
2715,209,8/2/2024,deposit,Online,4148
2716,493,1/30/2024,withdrawal,Online,9541
2717,1154,11/21/2024,deposit,Branch,67659
2718,665,4/9/2024,payment,Branch,5093
2719,1037,11/11/2024,withdrawal,Branch,15057
2720,871,7/22/2024,transfer,Online,22082
2721,732,8/23/2024,payment,ATM,5436
2722,1130,1/5/2024,transfer,Branch,94700
2723,698,5/3/2024,withdrawal,Online,3517
2724,1123,4/18/2024,transfer,Branch,7705
2725,594,1/17/2024,transfer,ATM,578
2726,886,12/29/2024,withdrawal,Online,16888
2727,852,6/18/2024,transfer,ATM,5624
2728,1216,11/3/2024,deposit,Online,114417
2729,325,6/22/2024,transfer,Online,9258
2730,979,10/26/2024,deposit,Online,11233
2731,956,9/12/2024,payment,ATM,7705
2732,894,5/22/2024,withdrawal,Online,7313
2733,144,2/1/2024,withdrawal,ATM,7908
2734,384,12/2/2024,withdrawal,Branch,4131
2735,216,12/11/2024,transfer,Online,6036
2736,324,4/23/2024,deposit,Online,3470
2737,1039,10/2/2024,withdrawal,Branch,22972
2738,217,4/25/2024,deposit,Online,6838
2739,951,3/12/2024,payment,Online,2663
2740,183,12/19/2024,deposit,Online,3511
2741,270,2/20/2024,payment,Online,3087
2742,945,11/3/2024,withdrawal,ATM,7143
2743,870,6/3/2024,deposit,Online,2866
2744,467,10/4/2024,withdrawal,ATM,8102
2745,305,12/16/2024,withdrawal,Branch,6384
2746,1168,7/26/2024,payment,Branch,56161
2747,111,8/31/2024,deposit,Online,3939
2748,1014,3/5/2024,transfer,ATM,9251
2749,232,3/3/2024,withdrawal,Branch,4029
2750,595,9/13/2024,deposit,Online,3070
2751,173,7/2/2024,deposit,ATM,9210
2752,973,1/24/2024,payment,ATM,6955
2753,1031,10/26/2024,deposit,ATM,24001
2754,1179,5/2/2024,withdrawal,ATM,161114
2755,546,11/12/2024,withdrawal,Online,6622
2756,548,2/13/2024,deposit,ATM,8482
2757,518,11/26/2024,deposit,ATM,1452
2758,914,10/24/2024,transfer,Online,25223
2759,215,7/11/2024,withdrawal,ATM,2129
2760,134,7/11/2024,transfer,Branch,6078
2761,285,2/2/2024,transfer,Online,8564
2762,1150,6/7/2024,deposit,Branch,167208
2763,686,10/23/2024,withdrawal,ATM,7864
2764,1176,5/26/2024,transfer,Branch,10123
2765,331,3/10/2024,withdrawal,ATM,4058
2766,1139,11/29/2024,payment,Online,110943
2767,894,9/30/2024,deposit,Online,27619
2768,899,7/11/2024,transfer,Online,12862
2769,1099,5/27/2024,withdrawal,Online,26048
2770,1190,3/1/2024,transfer,Online,13368
2771,1213,12/12/2024,deposit,ATM,61330
2772,78,9/12/2024,payment,Online,7895
2773,947,8/7/2024,transfer,ATM,25314
2774,688,3/31/2024,payment,Branch,6145
2775,21,2/4/2024,withdrawal,ATM,7349
2776,566,3/22/2024,deposit,Branch,9928
2777,1208,6/13/2024,payment,Branch,179870
2778,827,7/27/2024,deposit,Branch,3800
2779,179,3/20/2024,withdrawal,ATM,1480
2780,1136,12/11/2024,deposit,Online,28152
2781,1083,11/16/2024,payment,ATM,17678
2782,905,11/18/2024,payment,Branch,14660
2783,669,4/14/2024,transfer,ATM,7505
2784,191,3/18/2024,withdrawal,Branch,2719
2785,1224,3/4/2024,transfer,Branch,137479
2786,708,2/6/2024,withdrawal,Online,3044
2787,1059,11/21/2024,transfer,Branch,28828
2788,379,7/7/2024,payment,ATM,8898
2789,387,2/12/2024,deposit,Online,8658
2790,237,11/6/2024,transfer,ATM,2994
2791,616,1/21/2024,deposit,Branch,853
2792,283,8/20/2024,transfer,ATM,4511
2793,1,10/2/2024,withdrawal,ATM,9835
2794,464,4/16/2024,withdrawal,Online,1698
2795,967,6/25/2024,payment,Online,16331
2796,172,3/5/2024,payment,Branch,3919
2797,1111,5/12/2024,deposit,Online,25383
2798,1147,10/10/2024,withdrawal,Branch,182781
2799,843,7/30/2024,transfer,Branch,18283
2800,690,6/23/2024,withdrawal,Branch,1672
2801,575,1/22/2024,deposit,ATM,2784
2802,165,12/7/2024,deposit,Online,5002
2803,383,3/24/2024,payment,Online,6285
2804,209,4/4/2024,payment,Online,5297
2805,224,7/7/2024,deposit,ATM,4109
2806,3,4/3/2024,transfer,Online,8492
2807,372,4/22/2024,withdrawal,Online,6159
2808,611,12/10/2024,payment,Online,6487
2809,116,11/10/2024,payment,Online,6822
2810,447,9/27/2024,payment,Branch,4762
2811,415,10/28/2024,payment,ATM,5308
2812,1119,5/22/2024,transfer,Branch,7396
2813,892,3/2/2024,deposit,Online,14045
2814,1048,11/16/2024,withdrawal,Online,15329
2815,663,7/30/2024,withdrawal,Branch,595
2816,1074,6/16/2024,payment,Branch,15723
2817,718,2/26/2024,withdrawal,Branch,5969
2818,1103,8/3/2024,withdrawal,Online,3777
2819,1051,12/30/2024,payment,ATM,15693
2820,271,6/12/2024,deposit,Branch,4291
2821,562,10/26/2024,withdrawal,Online,7722
2822,804,5/17/2024,withdrawal,ATM,24440
2823,247,10/21/2024,deposit,Online,2646
2824,387,12/2/2024,transfer,ATM,7661
2825,702,3/16/2024,withdrawal,Online,3548
2826,559,8/24/2024,deposit,Online,8584
2827,973,9/9/2024,payment,ATM,13301
2828,984,2/29/2024,transfer,Branch,14241
2829,352,8/22/2024,deposit,ATM,1350
2830,753,11/28/2024,withdrawal,ATM,4271
2831,781,8/19/2024,withdrawal,ATM,11588
2832,1025,8/15/2024,withdrawal,Branch,8326
2833,546,10/17/2024,transfer,Online,1419
2834,79,7/21/2024,payment,Online,1549
2835,334,1/7/2024,payment,ATM,7795
2836,889,11/18/2024,withdrawal,Branch,15336
2837,1122,9/23/2024,payment,ATM,6607
2838,1106,2/27/2024,deposit,ATM,2142
2839,502,1/14/2024,deposit,Branch,2982
2840,765,9/22/2024,transfer,Branch,24147
2841,921,3/5/2024,payment,Online,10795
2842,550,4/14/2024,withdrawal,ATM,9398
2843,14,8/19/2024,payment,ATM,7428
2844,392,3/26/2024,payment,Online,8847
2845,310,12/23/2024,withdrawal,Online,1905
2846,386,6/20/2024,transfer,Branch,642
2847,1233,8/10/2024,withdrawal,ATM,84983
2848,974,7/8/2024,payment,Online,20425
2849,1118,1/27/2024,deposit,ATM,20620
2850,1117,5/13/2024,transfer,ATM,6770
2851,340,4/20/2024,transfer,ATM,9739
2852,597,2/9/2024,deposit,Online,514
2853,757,7/19/2024,deposit,Online,5280
2854,1046,9/28/2024,deposit,Branch,13304
2855,291,4/20/2024,deposit,Online,1299
2856,306,11/22/2024,deposit,ATM,4682
2857,634,2/1/2024,transfer,ATM,5117
2858,1152,6/27/2024,payment,Online,26744
2859,625,6/23/2024,deposit,Branch,8838
2860,939,6/18/2024,withdrawal,Branch,8998
2861,848,12/1/2024,deposit,Online,22784
2862,442,11/26/2024,withdrawal,Online,8938
2863,503,8/22/2024,transfer,Online,5583
2864,130,1/26/2024,withdrawal,ATM,8785
2865,1156,11/23/2024,deposit,ATM,173699
2866,597,9/21/2024,transfer,Online,7107
2867,862,8/17/2024,deposit,Online,11235
2868,593,10/8/2024,transfer,ATM,7885
2869,999,11/7/2024,deposit,ATM,4988
2870,325,12/2/2024,deposit,Online,8079
2871,1093,9/26/2024,withdrawal,Online,21867
2872,448,8/11/2024,deposit,ATM,2184
2873,819,9/21/2024,payment,Online,13986
2874,1189,8/4/2024,deposit,ATM,145622
2875,709,10/19/2024,payment,Online,9818
2876,265,7/1/2024,withdrawal,Branch,7685
2877,612,3/22/2024,payment,ATM,3763
2878,832,1/22/2024,transfer,ATM,17613
2879,674,10/1/2024,withdrawal,Online,5953
2880,157,5/10/2024,transfer,Branch,3606
2881,251,2/4/2024,transfer,Online,9332
2882,878,8/13/2024,withdrawal,Branch,12720
2883,530,5/6/2024,transfer,ATM,6555
2884,327,10/23/2024,withdrawal,Online,4554
2885,961,7/17/2024,payment,Branch,7217
2886,895,2/18/2024,payment,Branch,6653
2887,97,6/20/2024,deposit,ATM,8396
2888,513,10/3/2024,transfer,Online,5910
2889,216,10/7/2024,payment,Branch,7508
2890,1156,1/3/2024,withdrawal,ATM,64530
2891,125,9/20/2024,transfer,ATM,2984
2892,1106,8/24/2024,withdrawal,Online,7163
2893,59,8/8/2024,withdrawal,Online,6795
2894,161,2/5/2024,transfer,Branch,5688
2895,284,3/25/2024,transfer,ATM,1503
2896,106,7/8/2024,transfer,Online,8984
2897,1129,5/2/2024,deposit,Branch,37917
2898,228,4/7/2024,deposit,Branch,8153
2899,318,8/29/2024,withdrawal,Branch,9745
2900,802,1/5/2024,payment,ATM,29602
2901,874,3/26/2024,payment,Online,20204
2902,472,8/21/2024,deposit,ATM,8186
2903,1080,9/13/2024,transfer,ATM,26902
2904,625,3/6/2024,payment,Branch,5727
2905,13,7/18/2024,withdrawal,ATM,8756
2906,1042,11/4/2024,deposit,ATM,27566
2907,694,2/12/2024,withdrawal,ATM,7751
2908,973,3/13/2024,transfer,ATM,3574
2909,113,5/31/2024,transfer,Online,3669
2910,229,12/13/2024,deposit,Online,4048
2911,171,12/20/2024,payment,Online,8420
2912,295,11/12/2024,payment,ATM,2039
2913,189,10/25/2024,payment,ATM,9996
2914,426,7/5/2024,payment,Online,6663
2915,977,7/23/2024,payment,Online,27292
2916,1103,5/31/2024,deposit,Branch,15327
2917,658,9/25/2024,withdrawal,ATM,6687
2918,919,5/16/2024,deposit,ATM,11423
2919,1206,12/31/2024,transfer,ATM,171216
2920,499,5/24/2024,withdrawal,Branch,3145
2921,762,12/15/2024,transfer,ATM,14447
2922,866,8/22/2024,withdrawal,Branch,27569
2923,826,3/6/2024,deposit,Branch,7973
2924,71,5/12/2024,withdrawal,Branch,1744
2925,248,8/22/2024,deposit,Online,717
2926,146,9/1/2024,withdrawal,Online,5161
2927,582,2/28/2024,transfer,Online,1320
2928,470,2/12/2024,transfer,ATM,2372
2929,193,1/23/2024,deposit,Online,2075
2930,1092,3/18/2024,payment,ATM,25227
2931,494,9/15/2024,deposit,ATM,1003
2932,52,6/27/2024,withdrawal,Branch,7075
2933,882,8/27/2024,transfer,Branch,10573
2934,363,10/11/2024,withdrawal,ATM,7966
2935,917,5/27/2024,withdrawal,Online,12441
2936,474,2/15/2024,withdrawal,ATM,8560
2937,521,10/19/2024,payment,Online,5147
2938,691,2/16/2024,transfer,Online,9841
2939,1222,12/29/2024,payment,Branch,73561
2940,1152,5/25/2024,withdrawal,ATM,111538
2941,532,4/16/2024,deposit,Online,875
2942,840,3/12/2024,payment,Online,24697
2943,1089,3/15/2024,withdrawal,Online,13955
2944,241,10/2/2024,transfer,Online,6936
2945,536,9/12/2024,withdrawal,Online,3227
2946,83,1/21/2024,deposit,Branch,542
2947,982,12/11/2024,withdrawal,ATM,26072
2948,951,7/19/2024,deposit,ATM,19894
2949,611,12/7/2024,payment,ATM,5483
2950,574,2/14/2024,deposit,Branch,5736
2951,286,5/23/2024,withdrawal,ATM,6036
2952,989,2/28/2024,payment,Branch,18236
2953,459,1/30/2024,withdrawal,ATM,3824
2954,1236,8/3/2024,withdrawal,Online,93956
2955,126,1/7/2024,deposit,ATM,3789
2956,425,1/20/2024,deposit,Branch,1431
2957,554,2/3/2024,payment,Branch,4346
2958,610,1/2/2024,transfer,Branch,2367
2959,1182,3/29/2024,withdrawal,Online,21758
2960,112,2/3/2024,transfer,Branch,5065
2961,402,11/15/2024,deposit,Branch,3444
2962,122,1/26/2024,transfer,Branch,4270
2963,273,11/20/2024,payment,Online,4114
2964,398,2/15/2024,withdrawal,Online,7458
2965,471,3/28/2024,deposit,Branch,6953
2966,985,2/12/2024,withdrawal,ATM,27849
2967,1231,11/21/2024,payment,Branch,186784
2968,1134,6/27/2024,transfer,Online,27505
2969,569,8/22/2024,deposit,Online,4701
2970,1138,4/22/2024,deposit,ATM,198168
2971,897,6/27/2024,withdrawal,Branch,3190
2972,820,5/5/2024,deposit,Branch,27551
2973,853,9/11/2024,withdrawal,Branch,16177
2974,710,11/12/2024,transfer,ATM,7837
2975,321,10/12/2024,deposit,Branch,2050
2976,179,3/12/2024,payment,Branch,5553
2977,897,8/30/2024,payment,Branch,9627
2978,219,11/27/2024,deposit,Branch,6332
2979,789,7/26/2024,payment,Online,5402
2980,492,12/19/2024,deposit,Branch,8346
2981,61,9/2/2024,payment,ATM,8614
2982,1078,9/28/2024,withdrawal,Online,23567
2983,538,8/9/2024,transfer,ATM,4369
2984,848,12/1/2024,payment,Branch,4876
2985,988,8/23/2024,payment,ATM,7290
2986,65,4/4/2024,payment,Online,3103
2987,586,8/15/2024,deposit,Branch,7626
2988,171,8/17/2024,payment,ATM,3690
2989,535,6/15/2024,withdrawal,ATM,6974
2990,693,11/24/2024,deposit,Online,9516
2991,108,10/24/2024,withdrawal,Online,5274
2992,1186,10/1/2024,deposit,ATM,158268
2993,814,6/23/2024,payment,Online,12599
2994,1005,3/18/2024,payment,Online,17232
2995,452,7/13/2024,transfer,ATM,8626
2996,1230,4/6/2024,transfer,Branch,153928
2997,590,1/13/2024,transfer,ATM,9219
2998,1040,12/29/2024,transfer,ATM,4373
2999,327,2/25/2024,payment,Online,7722
3000,608,10/9/2024,withdrawal,Branch,8410
3001,659,3/12/2024,transfer,Online,1646
3002,2,2/17/2024,payment,ATM,6249
3003,1034,2/28/2024,transfer,Branch,23243
3004,434,1/21/2024,deposit,Branch,7521
3005,125,1/23/2024,deposit,Branch,6415
3006,1105,4/4/2024,transfer,Online,21774
3007,485,9/24/2024,payment,Branch,3464
3008,652,6/27/2024,payment,ATM,8549
3009,1174,4/29/2024,deposit,ATM,174222
3010,800,4/10/2024,deposit,ATM,21321
3011,873,3/17/2024,transfer,Branch,5331
3012,129,2/2/2024,payment,Branch,716
3013,438,9/9/2024,transfer,ATM,1091
3014,751,1/12/2024,payment,Branch,9865
3015,501,3/17/2024,withdrawal,ATM,6146
3016,1082,4/6/2024,payment,Branch,9440
3017,1222,3/1/2024,deposit,Online,65265
3018,211,1/22/2024,deposit,Online,3254
3019,902,4/10/2024,deposit,ATM,22936
3020,45,3/29/2024,payment,Branch,4787
3021,1121,8/4/2024,withdrawal,Online,25284
3022,535,8/19/2024,transfer,ATM,9907
3023,461,11/21/2024,transfer,ATM,8193
3024,391,9/10/2024,deposit,Branch,5851
3025,1068,5/21/2024,transfer,Online,26990
3026,27,7/27/2024,payment,Online,6520
3027,794,7/13/2024,payment,ATM,3628
3028,1121,11/26/2024,transfer,Online,13858
3029,975,4/22/2024,transfer,Online,14211
3030,548,5/23/2024,payment,Branch,1574
3031,621,10/8/2024,payment,Online,7530
3032,567,4/11/2024,transfer,Branch,8923
3033,704,5/31/2024,withdrawal,Branch,3748
3034,1243,12/1/2024,payment,Branch,102582
3035,185,8/1/2024,payment,ATM,3121
3036,1093,7/19/2024,transfer,Branch,16227
3037,1154,5/3/2024,withdrawal,ATM,92100
3038,848,8/23/2024,payment,Online,23725
3039,599,8/29/2024,deposit,Branch,9093
3040,806,5/28/2024,withdrawal,ATM,21954
3041,1178,7/28/2024,withdrawal,Branch,180510
3042,79,6/2/2024,withdrawal,Branch,4625
3043,579,11/1/2024,transfer,Branch,7555
3044,413,7/1/2024,deposit,Branch,1018
3045,546,6/12/2024,deposit,Online,5506
3046,169,11/1/2024,withdrawal,Branch,1022
3047,681,7/24/2024,payment,ATM,4909
3048,583,1/27/2024,payment,ATM,634
3049,515,3/29/2024,withdrawal,Branch,5093
3050,32,12/22/2024,payment,Online,1248
3051,287,9/7/2024,withdrawal,Branch,4223
3052,594,5/18/2024,transfer,Branch,5656
3053,1067,12/17/2024,deposit,ATM,22607
3054,617,1/15/2024,deposit,Online,9711
3055,1025,6/20/2024,transfer,ATM,6512
3056,270,1/20/2024,withdrawal,Branch,6305
3057,1204,11/21/2024,deposit,Online,192767
3058,518,1/12/2024,withdrawal,Branch,6127
